id,follow,meet,givefuture,info,march,sign,give12m,compromise,tempobama,tempblack,tempwhite,temphisp,temppolice,tempfem,tempmuslim,tempsci,dem_cand,rep_cand,lazyb,lazy_w,lazy_h,lazy_m,violent_b,violent_w,violent_h,violent_m,econ_now,econ12m,pidAggr,ISSUES_1,ISSUES_2,ISSUES_3,ISSUES_4,ISSUES_5,ISSUES_6,ISSUES_7,ISSUES_8,ISSUES_9,ISSUES_10,ISSUES_11,ISSUES_12,ISSUES_13,ISSUES_14,ISSUES_15,ISSUES_16,ISSUES_17,ISSUES_18,ISSUES_19,ISSUES_20,ISSUES_21,discb,disch,discw,discg,discwo,discm,discmu,discc,discselfsex,srvspend,camfin,imlegal,imnumb,eqpay,pleave,crime_spend,death,terrorworry,terror12m,terrorlocal,incgp20,isistroops,mnwge,hlthspend,childcr,get_ahead,ladder,fin_well,warm,warm_cause,warm_do,free_trade,stpwhite,stpblack,frcwhite,frcblack,pkdeficit,pkspend,vaccine,autism,obama_muslim,amer_identity,race_identity,buycott,boycott,skin_tone,skin_disc,birthyr,gender
629,3,5,5,5,2,1,2,1,50,70,70,50,61,50,50,40,,,3,3,3,3,4,3,3,2,3,3,,8,8,8,8,8,3,8,4,8,8,8,8,8,8,2,8,8,8,8,8,1,3,4,5,5,2,5,4,3,3,997,5,5,6,3,2,4,4,9,4,4,3,4,1,3,4,3,3,3,2,1,4,4,2,4,2,4,2,4,3,4,2,1,2,2,2,7,3,1943,2
630,1,3,3,4,2,1,1,2,18,69,73,71,65,12,53,73,3,9,2,3,4,4,3,4,3,3,4,3,3,8,8,8,8,8,8,8,3,8,8,2,8,8,4,1,8,8,8,8,8,8,2,3,4,2,3,3,1,2,4,3,2,1,4,1,1,3,2,3,9,3,1,3,1,3,4,3,7,6,1,3,3,3,3,4,2,3,1,4,3,4,1,3,4,2,2,2,4,1973,1
631,1,4,5,5,2,2,2,1,13,50,73,44,50,49,49,51,,,4,4,5,4,3,4,4,4,2,2,,8,8,8,8,8,8,4,8,8,8,1,8,8,8,8,8,8,2,8,8,3,4,4,5,4,4,5,4,5,5,4,3,1,4,1,1,3,3,3,4,4,2,4,1,4,4,2,6,5,1,1,3,4,2,3,2,3,1,2,2,6,1,4,5,2,2,2,5,1988,1
632,1,5,5,4,2,2,2,1,15,95,94,95,94,52,51,91,5,9,4,4,4,5,3,3,4,4,4,2,2,8,8,8,8,8,8,8,8,8,8,1,8,8,4,8,8,8,8,8,3,2,2,3,3,1,3,4,1,4,5,3,4,2,4,1,1,2,2,3,4,5,1,2,2,6,3,4,3,3,1,3,4,3,3,3,3,3,1,4,2,3,1,5,5,2,2,2,5,1962,2
633,1,4,4,4,2,2,2,1,0,100,45,90,100,100,100,100,,,4,2,2,1,3,5,5,5,5,2,,8,8,8,8,8,1,3,8,8,8,8,2,8,8,8,8,8,8,8,8,4,1,3,5,1,3,5,1,4,4,7,4,4,4,1,7,1,1,9,1,3,1,7,1,1,2,5,6,2,1,3,1,7,3,5,3,5,1,4,1,5,1,1,1,2,1,2,3,1960,2
634,4,5,5,5,2,2,2,2,0,40,95,61,90,56,0,90,5,9,2,5,5,5,2,4,3,3,3,4,2,8,8,8,8,8,8,3,8,8,8,4,8,8,8,2,8,8,8,8,8,1,3,4,5,4,4,5,4,4,4,997,7,3,6,1,2,2,1,3,9,3,1,6,2,4,4,3,3,5,1,1,3,3,3,3,3,3,1,4,1,3,1,1,1,2,2,2,5,1938,2
635,1,3,1,5,2,2,2,1,88,51,51,50,0,100,50,100,,,5,5,5,5,5,5,5,5,2,2,,8,8,1,8,8,8,8,8,4,8,8,8,8,8,3,8,8,8,8,2,8,2,2,5,1,2,5,1,5,5,7,1,1,1,1,1,2,7,5,9,5,2,4,1,1,1,2,6,6,1,1,1,4,3,5,3,5,1,1,1,6,2,5,3,2,2,2,5,1995,1
636,1,3,4,4,2,2,2,1,0,50,50,50,36,11,0,20,5,11,2,2,4,4,3,3,3,4,4,5,4,8,8,8,8,8,8,4,1,8,3,8,8,8,8,8,8,8,8,2,8,8,3,4,1,4,3,5,3,1,1,4,6,4,7,1,1,5,4,5,9,5,1,7,2,1,1,1,7,7,2,2,7,7,4,4,4,4,2,4,7,1,1,4,4,2,1,2,1,1959,2
637,1,3,2,5,2,2,1,2,0,65,70,81,92,40,42,60,5,4,2,3,5,5,3,3,4,2,4,5,3,8,4,8,8,8,8,2,8,8,3,8,8,8,8,8,8,8,8,8,8,1,3,3,4,3,4,5,4,1,4,2,7,1,5,1,4,3,1,9,4,4,2,1,2,3,4,5,3,7,2,2,7,5,3,4,3,3,1,3,2,3,1,1,1,2,2,1,5,1956,2
638,1,4,4,5,2,1,2,2,0,78,68,81,99,12,70,63,5,1,5,5,5,5,5,5,5,5,2,2,2,8,8,8,8,8,2,8,8,8,8,8,1,8,8,3,8,8,8,8,8,4,3,3,2,2,3,5,2,2,1,2,1,3,3,1,3,2,1,2,1,3,3,1,4,4,3,2,4,5,2,1,4,1,3,3,3,3,1,4,1,6,1,1,5,2,2,4,3,1981,2
639,2,3,2,3,2,2,1,1,75,30,90,55,40,40,40,100,,,4,4,5,4,2,3,3,1,2,2,,8,8,8,8,8,2,8,8,8,8,8,8,8,8,3,1,8,8,8,8,4,1,2,3,1,3,3,1,3,4,997,3,2,3,1,1,2,1,1,9,2,2,1,1,1,2,4,2,2,1,3,2,2,4,5,3,5,1,4,1,4,1,2,2,2,1,2,3,1973,1
640,3,3,3,3,2,2,2,2,50,50,50,50,50,50,50,50,5,11,3,3,3,3,3,3,3,3,3,3,3,8,3,8,8,1,8,8,2,8,4,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,997,4,4,4,4,4,4,4,9,3,3,3,4,2,4,4,3,4,4,2,3,4,4,3,3,3,3,2,2,4,3,1,3,3,2,2,5,3,1994,1
641,2,5,5,5,2,2,2,1,100,60,41,90,3,50,69,50,,,5,4,5,5,3,1,4,5,3,3,,8,3,8,8,8,8,8,4,8,2,1,8,8,8,8,8,8,8,8,8,8,1,1,5,1,3,3,1,5,1,7,4,5,4,7,1,1,1,9,5,5,1,7,1,4,1,1,7,7,1,1,1,4,1,1,1,1,1,4,1,4,2,1,1,2,2,8,1,1993,1
642,2,5,5,4,2,2,2,2,70,68,81,41,69,59,9,67,,,3,3,3,3,4,4,4,4,4,3,,8,2,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,4,8,8,3,4,3,4,3,4,3,1,3,5,4,5,4,5,2,1,3,5,2,9,1,1,2,1,2,2,1,4,5,1,1,1,3,3,3,3,3,1,3,1,2,1,1,1,2,2,1,5,1958,1
643,4,5,5,5,2,2,2,1,2,1,1,1,1,1,0,1,3,11,1,1,1,1,1,1,1,1,5,3,3,8,3,1,8,8,8,8,8,8,8,8,8,8,8,2,4,8,8,8,8,8,1,1,5,1,1,3,1,5,5,7,4,7,7,7,7,7,7,5,9,5,1,7,3,7,7,2,7,7,1,1,1,7,5,5,2,5,1,2,1,6,2,1,1,2,2,1,5,1973,1
644,3,4,5,5,2,2,2,2,4,32,48,32,26,51,20,51,,,2,3,4,4,3,3,3,3,3,3,,8,1,8,8,8,8,8,8,8,8,4,3,8,8,8,8,8,8,8,8,2,4,4,4,4,4,4,3,4,5,1,4,4,4,1,1,4,3,9,2,2,3,4,4,7,5,3,4,4,1,2,4,4,3,3,2,2,1,3,4,3,1,2,3,2,2,1,5,1979,2
645,2,4,4,4,2,2,2,2,95,87,76,70,71,90,71,90,1,11,3,3,3,3,3,1,2,2,3,3,1,8,4,8,8,8,8,8,2,3,8,1,8,8,8,8,8,8,8,8,8,8,1,1,3,1,2,5,1,2,2,5,2,5,6,1,1,3,6,9,3,3,2,5,1,2,3,2,6,6,1,1,4,4,1,5,2,5,1,2,2,3,2,2,2,1,1,5,2,1967,2
646,4,5,5,5,2,2,2,2,49,49,50,50,50,1,48,49,5,11,5,5,5,5,5,5,5,5,3,3,3,8,4,8,8,8,8,8,8,8,2,1,8,8,8,3,8,8,8,8,8,8,4,4,2,4,5,1,4,4,5,997,4,4,4,4,4,4,4,9,5,5,3,4,2,4,4,3,4,5,1,3,4,4,3,3,3,3,1,4,4,5,2,5,5,2,2,1,5,1985,1
647,1,4,4,4,2,2,2,1,84,100,100,100,60,100,51,100,,,5,5,5,5,4,4,4,4,2,3,,3,8,1,8,8,2,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8,2,4,5,3,3,5,2,5,3,4,1,2,4,1,4,4,6,5,9,5,2,6,1,4,4,2,3,5,1,1,1,4,3,5,3,4,1,1,1,6,1,4,4,1,1,2,5,1978,2
648,1,5,5,5,2,2,2,1,81,63,70,58,51,49,57,50,1,1,5,5,5,5,4,4,5,5,2,2,3,8,8,8,8,8,8,4,8,8,8,8,8,2,8,8,8,8,8,1,8,3,2,3,5,4,3,5,1,3,5,4,1,2,2,1,1,4,4,4,4,5,2,3,1,2,4,2,5,5,1,1,3,4,2,4,2,4,1,1,1,4,2,4,2,2,2,2,4,1955,2
649,2,5,3,5,1,2,1,1,89,73,69,58,12,71,61,79,3,9,3,3,3,5,1,2,3,4,2,3,1,8,8,8,8,8,8,4,8,1,8,8,8,8,8,3,2,8,8,8,8,8,1,1,3,2,1,4,2,4,4,5,1,2,3,1,1,1,2,4,9,5,1,6,1,2,1,2,6,6,1,3,2,3,3,4,3,4,2,2,1,6,2,1,2,1,1,2,4,1954,2
650,2,3,4,5,2,2,2,1,90,97,66,86,47,76,51,81,,,5,5,5,5,4,4,5,5,2,2,,8,8,8,8,8,8,8,2,8,8,8,8,8,4,8,8,8,3,8,1,8,3,3,4,2,3,5,1,4,4,5,1,3,6,1,1,2,2,3,4,4,1,6,1,2,2,2,5,5,1,1,1,3,2,5,2,4,1,2,1,3,2,3,5,1,1,3,3,1970,2
651,2,4,5,5,2,2,2,2,0,51,51,50,15,41,0,51,,,5,4,5,5,4,4,4,3,3,2,,8,8,8,8,8,4,8,8,8,1,8,8,8,8,2,3,8,8,8,8,8,3,3,4,2,3,4,1,4,5,4,4,3,5,1,2,4,2,3,9,3,2,5,1,2,3,2,5,5,1,1,4,3,3,4,2,4,1,4,1,5,1,2,5,2,2,3,5,1962,1
652,1,5,5,5,2,2,2,2,18,50,50,51,94,17,35,85,,,4,4,3,3,3,3,2,2,3,3,,8,8,8,8,8,8,3,8,8,2,1,8,8,8,8,8,8,4,8,8,8,3,2,3,1,3,3,1,3,5,4,1,7,5,1,4,2,1,2,3,4,1,2,1,2,4,2,7,7,1,3,4,2,3,3,3,3,1,4,1,4,1,1,1,2,2,2,5,1949,1
653,2,4,3,5,2,2,1,1,70,50,50,59,81,32,54,90,1,9,3,3,5,4,3,3,4,5,3,3,3,8,8,8,8,8,4,3,8,8,8,8,8,8,8,8,8,8,8,2,1,8,3,4,5,5,5,5,3,5,4,3,2,2,2,4,3,3,1,4,4,4,1,5,1,3,4,4,3,3,1,1,2,2,3,3,3,3,3,1,1,5,2,2,4,2,2,4,5,1976,1
654,3,5,5,4,2,2,2,2,17,99,99,99,71,51,98,32,3,7,5,5,5,5,5,5,5,5,4,3,3,8,3,8,8,8,1,8,2,4,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,4,2,3,5,4,4,4,4,4,2,3,4,5,5,5,1,7,2,2,2,1,7,7,1,2,6,4,2,3,3,3,1,4,7,1,1,4,4,2,2,4,5,1950,1
655,2,5,5,5,2,2,2,1,91,98,42,42,21,12,42,50,,,5,5,5,5,4,4,4,4,2,4,,8,8,8,8,3,1,8,8,8,8,8,8,8,8,2,8,8,8,8,8,4,1,1,5,1,3,5,2,3,3,6,2,1,4,1,4,2,5,9,2,5,1,5,1,2,4,3,1,2,1,3,1,2,2,5,2,5,1,2,1,6,2,2,1,2,2,6,2,1947,2
656,2,5,5,5,2,2,2,1,100,100,83,91,68,58,70,81,,,5,5,5,5,3,2,4,4,1,1,,8,8,8,8,8,3,8,8,8,1,4,8,8,8,8,8,8,8,8,2,8,1,1,5,2,2,5,1,5,3,5,3,2,4,1,1,4,4,9,3,5,2,4,1,2,3,2,5,2,1,3,4,3,2,4,2,4,2,3,2,5,1,3,2,2,2,5,4,1972,2
657,2,4,5,5,2,2,2,2,8,91,41,33,100,13,30,80,,,4,3,5,4,2,2,4,5,5,5,,8,8,8,8,1,4,8,8,8,8,8,8,8,8,2,3,8,8,8,8,8,1,3,5,1,2,3,1,1,4,5,4,5,7,2,6,2,1,2,2,5,1,1,1,3,1,3,4,3,1,2,4,2,5,5,5,5,1,4,1,6,1,1,1,2,2,1,5,1940,2
658,3,5,5,5,2,2,2,1,50,80,89,55,77,76,12,86,5,11,3,3,3,3,3,3,3,3,3,2,3,2,8,8,8,8,1,8,8,8,8,8,8,8,8,3,8,8,8,8,8,4,4,2,4,2,3,5,2,4,4,997,4,4,6,1,1,2,4,2,3,2,2,4,1,1,1,1,2,2,1,3,3,4,3,3,2,4,1,4,4,3,2,1,1,2,2,1,5,1968,1
659,1,3,4,4,2,2,2,2,1,85,86,86,100,41,46,70,,,5,5,5,5,4,4,4,4,5,5,,8,8,8,8,8,8,4,8,8,8,8,2,8,8,8,8,8,3,8,8,1,4,4,4,8,5,3,5,1,5,1,2,1,4,1,2,2,1,9,3,5,2,2,4,6,6,2,6,7,2,2,7,7,3,2,2,2,1,1,2,6,1,1,4,2,1,2,5,1968,1
660,4,1,1,5,2,2,2,2,100,0,99,100,100,26,100,4,,,1,5,1,1,1,5,1,1,1,1,,8,8,8,8,8,8,4,8,8,8,8,8,8,1,8,8,8,2,8,8,3,1,1,1,1,1,1,1,1,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,10,2,1995,2
661,1,1,1,1,1,2,1,2,4,85,85,85,20,10,50,50,,,3,3,3,3,3,3,3,3,3,3,,8,3,8,8,8,8,8,8,8,4,1,8,8,8,8,2,8,8,8,8,8,3,3,3,2,3,3,2,2,4,1,7,1,1,7,7,6,2,4,9,5,3,7,4,7,7,2,7,7,2,2,7,1,2,3,3,4,1,1,2,5,2,1,5,1,1,2,5,1972,1
662,2,3,4,4,2,2,2,2,50,100,95,85,60,51,57,100,1,1,4,4,5,5,3,3,4,2,3,3,3,2,8,8,1,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,4,5,4,4,5,4,2,4,997,4,4,4,1,5,2,4,4,9,5,4,6,1,5,4,3,2,3,1,2,4,4,2,5,2,5,1,4,1,4,2,1,1,2,2,4,4,1951,2
663,2,2,5,5,1,2,2,1,75,86,35,100,57,27,50,81,3,7,3,3,5,4,3,2,4,3,4,3,3,8,8,8,8,1,2,8,8,8,8,4,8,8,8,8,3,8,8,8,8,8,3,2,5,3,4,4,2,4,4,2,6,2,4,6,2,2,4,3,9,4,1,2,2,3,2,3,3,2,1,3,2,4,3,4,3,4,1,4,3,5,2,4,1,2,2,4,3,1990,1
664,2,5,5,5,2,2,2,2,42,94,88,14,72,95,1,87,,,4,4,4,1,4,4,5,1,3,3,,8,4,8,8,8,1,8,8,8,8,2,8,8,8,8,8,8,8,3,8,8,3,4,5,3,4,4,4,4,4,3,1,5,5,1,1,3,4,2,9,5,1,2,1,2,3,1,7,6,1,3,3,3,2,3,3,3,1,2,2,4,2,2,1,2,2,2,5,1960,2
665,1,4,4,1,2,2,2,2,2,73,63,72,51,0,22,22,5,4,4,4,4,4,3,4,4,3,4,5,3,8,1,8,8,3,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8,2,4,4,3,4,4,3,5,3,5,2,4,6,7,7,7,6,4,1,2,2,2,2,2,4,7,3,6,7,2,2,7,4,3,3,3,3,1,4,4,3,2,1,5,1,1,1,4,1980,2
666,4,5,4,4,2,2,2,1,33,90,81,73,93,36,59,96,3,9,4,3,5,4,5,4,5,4,3,3,2,8,4,8,8,2,1,8,8,8,8,8,8,8,8,8,8,8,8,8,3,8,4,4,4,3,4,4,3,5,5,3,2,4,4,1,1,1,4,2,9,3,2,5,1,1,2,3,5,5,1,2,4,4,3,3,2,4,1,3,4,3,1,1,5,2,2,2,5,1991,2
667,2,5,5,5,2,2,2,1,81,85,50,50,20,41,50,56,,,5,5,5,5,5,5,5,5,3,3,,8,8,8,8,8,2,8,8,8,4,8,8,8,8,1,3,8,8,8,8,8,3,3,3,3,3,3,3,3,5,997,4,4,4,1,2,4,7,4,9,5,2,4,1,2,4,4,1,2,2,3,4,4,2,5,2,4,2,4,4,4,2,2,1,2,2,5,5,1960,2
668,1,1,2,2,2,2,2,2,96,95,94,98,99,83,63,86,1,6,5,3,4,3,4,5,5,5,2,2,1,8,8,8,8,8,3,8,8,8,1,8,8,8,8,8,8,8,4,8,2,8,2,2,2,2,2,2,1,1,1,7,2,3,3,3,3,3,3,3,9,2,2,3,2,4,4,3,4,4,1,1,3,3,2,3,3,3,2,2,2,2,2,1,1,1,2,1,3,1988,2
669,3,4,5,5,2,2,2,1,3,50,80,52,65,50,0,59,,,1,5,5,3,3,3,4,2,3,3,,8,8,8,8,8,8,8,2,8,4,3,8,8,8,8,8,8,8,8,8,1,2,3,4,3,4,4,1,3,5,997,4,6,6,4,2,4,2,9,2,4,2,1,1,2,4,2,6,6,1,3,6,4,4,4,3,2,1,4,3,3,1,2,2,2,2,2,4,1971,1
670,1,1,3,3,2,2,2,2,91,6,90,7,31,5,6,6,,,4,4,4,4,5,4,5,5,2,1,,8,4,8,8,8,8,8,8,8,8,2,1,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,2,9,3,2,1,2,4,4,3,4,4,1,2,4,4,3,3,3,3,2,3,1,6,2,1,3,1,1,1,3,1957,1
671,2,5,5,5,2,2,2,1,99,94,91,96,72,79,89,100,,,4,3,4,5,4,2,3,3,2,3,,8,8,4,8,8,8,8,3,2,8,1,8,8,8,8,8,8,8,8,8,8,2,3,5,1,2,5,2,3,5,5,3,1,2,1,1,2,7,4,3,4,1,3,1,2,2,2,6,6,1,1,1,5,2,5,2,5,3,4,1,5,2,1,3,2,2,1,5,1973,2
672,3,5,5,5,2,2,2,1,12,50,90,71,100,77,6,81,,,3,4,4,4,1,2,2,2,3,2,,8,8,8,8,8,8,8,8,8,8,3,1,8,8,8,8,2,8,8,4,8,3,4,2,1,5,5,1,5,5,4,1,6,4,1,6,2,1,9,4,5,2,1,1,1,1,5,3,2,1,2,2,1,1,1,1,1,1,1,1,6,2,1,1,2,2,1,4,1968,1
673,2,5,3,3,2,2,1,2,0,50,50,70,40,20,30,70,3,7,3,3,3,3,3,3,3,2,3,4,4,8,1,8,8,8,8,8,8,8,4,2,8,8,8,8,8,8,8,3,8,8,4,4,4,4,4,4,3,4,4,1,4,1,1,7,7,6,4,9,4,5,2,7,4,7,7,3,5,5,1,2,7,1,3,4,3,4,1,1,7,2,2,3,2,1,1,2,3,1988,1
674,1,1,4,1,1,1,2,1,69,63,61,63,57,65,61,89,1,6,5,5,5,5,5,5,5,5,3,3,1,8,8,1,8,8,4,8,8,2,8,8,8,8,8,8,8,8,8,3,8,8,3,3,5,3,4,5,2,5,3,5,1,2,4,1,1,3,6,4,4,5,1,4,1,2,4,2,7,7,1,1,1,5,3,4,2,3,1,1,2,6,2,4,4,1,1,2,5,1975,2
675,1,4,4,5,1,2,2,1,89,77,73,75,81,84,62,93,,,5,5,5,5,5,5,5,5,3,3,,1,8,8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,4,1,1,4,2,3,5,1,3,4,4,3,1,2,1,2,2,7,9,4,4,1,7,1,2,4,3,5,5,1,1,2,3,3,5,3,5,1,1,1,6,2,1,4,2,1,2,4,1934,2
676,1,3,5,4,2,2,2,1,99,59,62,89,0,100,50,98,,,5,5,5,5,8,8,8,8,1,1,,8,8,8,8,3,1,8,8,4,8,8,8,8,8,8,8,8,8,8,8,2,2,2,3,1,3,5,2,5,3,997,4,2,5,1,4,4,1,2,9,4,1,1,1,4,2,2,3,3,1,2,4,1,1,5,1,5,1,2,1,3,2,1,1,2,1,4,3,1947,1
677,2,2,4,5,2,2,2,1,91,70,51,51,21,50,50,90,,,4,4,5,5,4,4,4,4,2,3,,8,8,8,8,8,2,8,8,1,4,8,8,8,8,8,8,8,8,8,3,8,2,3,4,3,3,5,2,3,3,5,7,1,2,1,1,2,4,3,2,3,1,7,1,1,2,2,7,6,1,1,3,3,2,4,1,4,1,2,1,6,2,4,3,1,1,5,3,1989,2
678,1,2,3,2,1,1,2,1,31,91,87,100,57,94,36,50,,,3,2,1,5,3,2,1,4,1,3,,8,8,8,8,1,8,3,8,8,4,8,8,8,8,2,8,8,8,8,8,8,4,1,1,4,1,1,5,1,5,6,3,1,1,1,2,4,5,9,1,1,1,3,2,1,1,2,1,4,1,1,3,4,1,1,1,1,2,2,6,6,2,2,1,1,1,2,1,1980,2
679,3,5,5,4,2,1,1,1,63,50,50,51,71,58,50,88,5,11,4,3,5,5,4,3,4,4,2,2,3,8,2,3,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,4,2,3,4,1,4,5,4,3,2,3,3,3,5,7,1,2,3,2,5,1,5,5,2,5,5,1,3,3,4,2,3,3,4,1,2,3,5,2,4,5,2,2,3,5,1992,1
680,1,1,2,1,2,2,2,1,1,6,98,27,49,10,0,69,,,1,4,1,1,1,3,1,1,3,3,,8,8,8,8,8,8,2,8,8,3,4,8,8,8,8,8,8,8,8,8,1,3,3,4,3,3,2,4,4,2,6,2,4,3,3,4,2,3,1,9,1,2,3,2,3,4,3,2,4,2,1,3,2,3,3,2,3,2,3,4,4,2,1,2,2,2,1,1,1952,1
681,1,4,5,5,2,2,2,1,67,76,99,76,76,100,5,98,3,9,5,5,5,5,2,3,3,1,3,3,3,8,8,8,8,8,8,2,8,1,8,3,8,8,8,8,8,8,4,8,8,8,3,3,3,3,3,4,4,3,1,7,1,6,7,1,1,1,1,9,3,4,1,7,1,1,1,1,4,3,1,3,1,6,3,3,3,3,1,4,3,2,2,1,1,2,2,2,1,1958,2
682,1,3,4,3,2,1,2,2,99,97,19,51,87,50,51,60,1,2,5,4,3,4,4,1,2,3,5,3,1,8,8,8,8,3,4,8,8,8,2,8,8,8,8,1,8,8,8,8,8,8,1,2,3,4,4,3,3,5,4,5,3,5,4,1,1,4,4,3,9,3,2,6,1,1,1,2,5,3,2,3,3,5,3,5,2,4,2,1,1,3,2,1,1,2,2,6,4,1963,2
683,2,3,4,4,2,2,1,1,80,77,73,74,61,79,77,91,3,11,5,5,5,5,5,5,5,5,2,3,3,4,8,8,8,8,2,8,8,1,8,8,8,8,8,3,8,8,8,8,8,8,1,2,5,4,2,5,3,5,4,6,1,2,4,1,1,3,7,4,4,5,1,7,1,2,2,2,2,6,1,1,1,6,2,4,2,4,1,4,1,6,2,4,3,2,2,2,4,1953,1
684,2,4,2,4,2,2,2,1,100,75,79,76,36,26,92,99,3,1,5,5,5,5,5,5,5,5,2,2,1,8,8,3,8,8,1,8,8,8,8,4,8,8,8,2,8,8,8,8,8,8,1,3,4,2,3,4,1,4,4,4,4,2,3,1,1,4,5,9,4,5,2,2,1,2,2,4,4,5,1,1,2,4,3,3,3,3,1,2,1,6,2,4,5,2,2,1,5,1991,2
685,1,4,5,5,2,2,2,1,8,47,61,37,14,43,22,91,1,9,4,4,4,4,4,4,4,4,3,3,3,8,2,8,8,8,8,8,8,8,1,8,8,8,8,8,8,8,4,8,3,8,3,3,3,3,3,3,3,3,4,4,1,4,4,1,1,2,2,5,4,5,1,2,1,3,2,3,6,4,1,1,1,2,3,3,3,3,2,2,3,3,1,4,4,2,2,2,4,1977,1
686,3,5,5,5,2,2,2,1,86,51,99,22,91,75,7,88,,,2,4,3,3,1,3,3,1,2,2,,3,8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,1,4,4,4,1,1,4,3,5,1,3,4,4,7,1,2,2,1,3,9,3,2,3,1,2,2,1,5,3,1,3,4,4,3,3,3,3,2,3,3,3,2,2,2,2,2,2,5,1985,1
687,1,3,2,5,1,1,1,2,3,50,97,8,95,1,1,56,,,1,1,1,1,3,3,2,1,5,5,,1,3,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8,8,2,2,2,2,3,3,4,4,1,5,1,1,7,7,7,1,1,3,2,2,5,1,2,2,7,7,4,7,7,2,2,7,5,5,5,4,5,1,3,6,2,2,1,5,2,1,4,5,1976,1
688,1,3,3,2,2,1,2,2,96,80,55,37,52,50,65,75,,,2,3,4,4,1,3,2,4,1,1,,8,8,8,8,8,8,8,1,8,2,8,8,8,8,8,8,8,3,8,4,8,1,2,3,2,1,3,2,4,3,7,2,5,5,1,1,2,2,9,4,5,1,2,1,1,1,4,1,1,2,3,2,2,3,5,3,5,1,4,1,6,2,1,1,2,2,6,3,1966,2
689,2,5,5,5,2,2,2,1,4,51,50,29,83,92,14,50,5,9,3,3,3,3,3,3,3,2,3,3,2,8,1,8,8,8,8,8,8,8,8,2,8,8,8,8,8,8,8,8,4,3,3,2,2,2,2,3,2,2,3,1,4,2,5,1,1,4,1,1,2,3,2,5,1,5,4,3,5,7,1,2,4,4,3,3,3,3,1,2,2,6,2,2,5,2,2,1,5,1993,2
690,1,3,4,3,2,1,2,2,99,59,72,55,55,58,81,96,,,2,1,2,3,2,1,2,2,3,3,,8,8,8,8,4,1,8,8,8,8,8,8,8,8,8,2,8,8,8,3,8,1,1,3,1,2,5,1,4,5,997,4,2,4,2,1,3,6,5,3,5,1,7,1,2,1,1,3,4,1,1,2,5,2,4,1,4,2,1,3,6,2,3,3,2,2,2,3,1990,1
691,1,3,5,5,1,2,2,2,86,100,53,100,77,48,100,52,1,8,5,4,5,5,5,3,5,5,2,2,3,8,8,8,8,8,8,3,8,8,8,8,8,8,8,8,4,8,1,8,8,2,2,4,5,2,4,3,1,3,3,7,4,4,4,4,4,4,4,3,9,1,1,6,1,1,1,2,2,3,1,2,1,1,2,4,2,4,2,4,4,6,2,5,2,2,1,7,1,1954,1
692,1,3,5,5,2,2,2,1,0,50,50,89,60,31,50,90,4,9,2,3,4,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,8,3,1,8,8,8,8,2,8,8,8,8,4,4,4,5,4,4,5,4,4,3,1,5,3,5,4,2,3,1,3,2,5,1,2,1,6,2,2,7,7,2,2,7,2,3,5,3,4,1,1,1,5,2,5,3,2,2,5,3,1972,1
693,1,5,4,5,2,2,2,1,13,13,89,100,98,51,57,100,,,3,5,5,5,4,5,5,4,4,2,,8,4,2,8,8,8,8,8,3,8,1,8,8,8,8,8,8,8,8,8,8,2,3,5,3,3,4,2,5,3,3,4,2,4,2,1,2,1,3,9,5,1,2,1,3,7,2,3,2,1,1,3,2,1,1,1,2,1,1,1,6,1,1,1,2,2,4,3,1957,1
694,1,3,5,5,2,2,2,1,93,93,93,92,71,37,92,77,1,9,5,5,5,5,5,5,5,5,1,1,4,8,4,8,8,8,8,8,3,8,8,8,8,1,8,8,8,8,8,8,8,2,3,3,5,3,3,5,1,5,4,5,2,1,3,1,2,3,1,9,4,5,2,2,1,2,3,3,5,5,1,1,1,1,4,4,4,4,1,1,2,3,2,1,5,2,2,1,5,1954,1
695,1,3,3,3,2,1,2,2,5,25,100,45,87,47,0,86,5,9,1,3,5,4,3,3,4,1,5,3,3,8,8,8,8,8,4,8,8,8,8,1,8,8,8,8,2,8,8,8,8,3,4,4,2,3,2,5,3,3,5,1,1,4,7,1,1,4,1,9,2,3,1,4,2,7,7,2,4,4,1,2,4,4,4,5,2,4,2,4,4,2,1,2,3,1,2,1,5,1993,1
